data_category,prefecture_code,police_station_code,report_id,accident_details_code,fatalities,injured_persons,route_code,location_code,municipality_code,occurence_year,occurence_month,occurence_date,occurence_hour,occurence_minute,day_night_code,sunrise_hour,sunrise_minute,sunset_hour,sunset_minute,weather_code,terrain_code,road_condition_code,road_config_code,traffic_signal_code,stop_reg_signage_code_party_a,stop_reg_roadmarking_code_party_a,stop_reg_signage_code_party_b,stop_reg_roadmarking_code_party_b,road_width_code,road_alignment_code,collision_point_code,zone_reg_code,median_facility_code,pedestrian_vehicle_separation_code,accident_type_code,age_party_a,age_party_b,party_type_code_party_a,party_type_code_party_b,vehicle_use_code_party_a,vehicle_use_code_party_b,vehicle_shape_code_party_a,vehicle_shape_code_party_b,auto_transm_code_party_a,auto_transm_code_party_b,safety_feature_code_party_a,safety_feature_code_party_b,speed_reg_code_party_a,speed_reg_code_party_b,vehicle_impact_point_code_party_a,vehicle_impact_point_code_party_b,vehicle_damage_level_party_a,vehicle_damage_level_party_b,airbag_code_party_a,airbag_code_party_b,side_airbag_code_party_a,side_airbag_code_party_b,injury_severity_code_party_a,injury_severity_code_party_b,latitude_north,longitude_east,occurence_day_code,public_holiday_code,days_since_cognitive_test_party_a,days_since_cognitive_test_party_b,driving_practice_method_code_party_a,driving_practice_method_code_party_b
1,97,113,196,2,0,1,32080,0,208,2024,7,30,17,20,12,5,54,19,17,1,2,1,14,7,0,0,0,0,4,9,1,70,1,2,21,45,25,3,36,31,31,1,0,1,0,11,11,3,10,20,40,3,3,2,0,2,0,4,2,261456008,1274120540,3,3,9999,9999,1,5
1,97,113,197,2,0,1,10290,0,329,2024,7,25,8,20,12,5,51,19,20,3,1,2,7,1,0,0,0,0,3,8,1,70,4,2,21,25,25,4,4,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,261427996,1274508078,5,3,9999,9999,1,1
1,97,113,198,2,0,1,32080,0,208,2024,8,5,7,53,12,5,57,19,13,1,1,1,14,7,0,0,0,0,4,9,1,70,2,2,21,35,1,3,35,31,31,1,0,1,0,11,11,10,5,10,40,3,3,2,0,2,0,4,2,261443109,1274116530,2,3,9999,9999,9,3
1,97,113,199,2,0,1,3290,637,329,2024,8,5,11,38,12,5,57,19,13,1,1,1,1,1,9,22,9,22,19,9,30,70,5,2,21,1,25,3,32,31,31,1,0,1,0,11,11,4,4,70,10,3,3,2,0,2,0,4,2,261331048,1274557632,2,3,9999,9999,1,1
1,97,113,200,2,0,1,27410,0,208,2024,7,24,8,20,12,5,51,19,21,2,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,1,45,14,36,31,31,11,0,1,0,11,11,1,1,10,31,3,3,2,0,2,0,4,2,261400654,1274334914,4,3,9999,9999,1,1
1,97,113,201,2,0,1,32080,0,208,2024,8,13,15,58,12,6,1,19,7,1,1,1,1,7,9,22,9,22,15,8,30,70,4,3,21,25,55,13,4,31,31,11,1,1,1,11,11,10,10,30,10,3,3,2,2,2,2,2,4,261517363,1274337121,3,3,9999,9999,1,9
1,97,113,202,2,0,1,32080,0,208,2024,8,15,12,9,12,6,2,19,6,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,35,1,4,51,31,41,1,0,1,0,11,0,3,0,80,10,3,3,2,0,2,0,4,2,261415191,1274215221,5,3,9999,0,1,0
1,97,113,203,2,0,1,580,1133,208,2024,7,31,10,15,12,5,54,19,17,1,1,1,7,1,0,0,0,0,5,9,1,70,1,2,21,25,1,3,4,31,31,1,1,1,1,11,11,4,4,30,10,3,3,2,2,2,2,2,4,261602420,1274303565,4,3,9999,9999,1,1
1,97,113,204,2,0,1,27510,0,208,2024,8,18,11,3,12,6,3,19,3,1,1,1,1,7,1,22,1,22,15,9,30,70,5,2,21,25,55,3,4,31,31,1,1,1,1,11,11,2,2,30,10,3,3,2,2,2,2,2,4,261414068,1274217406,1,3,9999,9999,1,9
1,97,113,205,2,0,1,32080,0,208,2024,8,22,8,20,12,6,5,18,59,1,1,1,14,7,0,0,0,0,5,9,1,70,4,2,21,35,55,4,14,31,31,1,11,1,2,11,11,3,3,30,10,3,4,2,2,2,2,2,4,261436100,1274127769,5,3,9999,9999,1,9
1,97,113,206,2,0,1,3300,187,208,2024,8,21,18,40,13,6,4,19,0,1,1,1,14,7,0,0,0,0,5,9,1,70,1,2,21,55,45,17,4,31,31,11,1,1,1,11,11,4,4,10,30,3,2,2,2,2,2,4,2,261418092,1274230571,4,3,9999,9999,9,1
1,97,113,207,2,0,1,33290,0,329,2024,8,19,21,8,22,6,4,19,2,1,1,1,14,7,0,0,0,0,2,9,1,70,5,2,21,45,1,4,4,31,31,1,1,1,1,11,11,10,10,20,20,3,3,2,2,2,2,2,4,261412610,1274508158,2,3,9999,9999,1,1
1,97,113,208,2,0,1,3300,157,208,2024,8,20,10,40,12,6,4,19,1,1,1,1,1,7,1,21,1,21,17,9,30,70,5,2,21,45,55,17,14,1,1,11,11,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261520678,1274345818,3,3,9999,9999,9,9
1,97,113,209,2,0,1,26550,0,329,2024,8,29,9,37,12,6,8,18,52,3,2,2,7,1,0,0,0,0,3,1,1,70,4,2,41,65,0,3,75,1,0,1,0,1,0,11,0,3,0,16,0,2,0,2,0,2,0,4,0,261302165,1274428068,5,3,9999,0,9,0
1,97,113,210,2,0,1,10380,0,208,2024,8,27,22,5,22,6,7,18,54,1,1,1,14,1,0,0,0,0,3,9,1,70,4,2,21,1,35,3,4,31,31,1,1,1,1,11,11,3,3,0,0,3,3,2,2,2,2,4,2,261443678,1274339500,3,3,9999,9999,1,1
1,97,113,219,2,0,1,580,1170,208,2024,8,30,8,41,12,6,8,18,51,1,1,1,1,7,1,21,0,0,15,8,30,70,5,2,1,35,55,4,61,31,0,1,0,1,0,11,0,10,0,10,0,4,0,2,0,2,0,4,2,261435880,1274132100,6,3,9999,0,1,0
1,97,114,110,2,0,1,10070,0,201,2024,4,19,8,15,12,6,2,18,55,1,1,1,14,7,0,0,0,0,5,9,1,70,4,2,1,25,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,261156821,1274031602,6,3,0,0,0,0
1,97,114,111,2,0,4,99000,0,201,2024,6,15,19,30,21,5,37,19,23,2,1,1,0,7,0,0,0,0,0,0,20,70,0,2,21,65,1,1,4,31,31,1,1,1,1,11,11,2,2,50,80,3,2,2,2,2,2,4,4,261225830,1273905234,7,3,9999,9999,9,5
1,97,114,112,2,0,1,27210,0,201,2024,7,28,13,33,12,5,53,19,19,1,1,1,14,7,0,0,0,0,3,7,1,70,1,2,41,75,0,3,75,31,0,1,0,1,0,11,0,4,0,84,0,3,0,2,0,2,0,4,0,261150053,1274004757,1,3,270,0,9,0
1,97,114,113,2,0,1,32010,0,201,2024,8,1,13,30,12,5,55,19,16,1,1,1,14,7,0,0,0,0,2,9,1,1,5,3,21,55,25,3,36,31,31,1,0,1,0,11,11,2,2,0,40,4,3,2,0,2,0,4,2,261212938,1274014671,5,3,9999,9999,9,1
1,97,114,114,2,0,1,33410,0,212,2024,6,12,13,55,12,5,36,19,22,2,1,1,14,7,0,0,0,0,2,9,1,70,5,4,21,25,35,3,3,31,31,1,1,1,1,11,11,10,10,30,10,3,3,2,2,2,2,4,2,261023653,1274036256,4,3,0,9999,0,1
1,97,114,115,1,1,0,33410,0,212,2024,8,11,3,40,22,6,0,19,9,1,1,1,13,7,0,0,0,0,3,1,1,70,4,2,41,45,0,35,75,31,0,0,0,0,0,11,0,2,0,10,0,2,0,0,0,0,0,1,0,261010988,1274041945,1,1,9999,0,9,0
1,97,114,116,2,0,1,27560,115,212,2024,8,4,19,25,21,5,56,19,14,1,3,1,1,1,9,22,9,22,15,9,30,70,5,2,21,45,35,3,35,31,31,1,0,1,0,11,11,3,3,80,10,4,3,2,0,2,0,4,2,261033128,1274006265,1,3,9999,9999,1,1
1,97,114,117,2,0,2,33410,0,212,2024,8,15,8,49,12,6,2,19,6,1,2,1,13,7,0,0,0,0,3,4,1,70,4,2,21,35,25,4,4,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,261050660,1274130610,5,3,9999,9999,1,1
1,97,114,118,2,0,1,32010,0,201,2024,7,10,8,51,12,5,44,19,25,1,1,1,7,7,0,0,0,0,4,3,1,70,4,2,21,35,35,3,4,31,31,1,1,1,1,11,11,3,3,30,10,3,3,2,2,2,2,2,4,261140214,1274052838,4,3,9999,9999,5,1
1,97,114,119,2,0,1,99000,0,212,2024,3,9,12,10,12,6,45,18,35,1,2,1,0,7,0,0,0,0,0,0,20,70,0,4,21,65,35,4,4,31,31,1,1,1,1,11,11,10,10,60,20,3,3,2,2,2,2,4,2,260914090,1274011906,7,3,9999,9999,9,5
1,97,114,120,2,0,1,27210,0,201,2024,8,22,0,25,22,6,5,18,59,1,1,1,1,1,9,22,0,0,19,9,30,70,5,2,1,1,55,4,61,31,0,1,0,1,0,11,0,2,0,10,0,3,0,2,0,2,0,4,2,261131207,1273937087,5,3,9999,0,1,0
1,97,114,121,2,0,2,27310,0,212,2024,7,15,13,31,12,5,46,19,24,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,65,25,4,4,31,31,1,1,1,1,11,11,2,2,10,30,3,3,2,2,2,2,4,2,261041358,1273953939,2,1,62,9999,9,1
1,97,114,123,2,0,1,10070,0,201,2024,8,25,20,55,22,6,6,18,56,1,1,1,1,1,9,22,9,22,15,8,30,70,5,2,21,65,35,4,36,31,31,1,0,1,0,11,11,3,10,50,24,3,3,2,0,2,0,4,2,261132755,1274041480,1,3,9999,9999,9,1
1,97,114,124,2,0,1,3310,40,201,2024,8,6,17,10,12,5,57,19,13,1,1,1,14,7,0,0,0,0,5,9,1,70,1,2,21,65,1,4,34,31,31,1,0,1,0,11,11,3,4,70,10,2,3,2,0,2,0,2,4,261101482,1273920423,3,3,9999,9999,9,9
1,97,114,125,2,0,1,99000,0,201,2024,8,8,12,13,12,5,58,19,11,1,3,1,0,7,0,0,0,0,0,0,20,70,0,2,1,55,25,3,61,31,0,1,0,1,0,11,0,2,0,50,0,4,0,2,0,2,0,4,2,261223458,1273904547,5,3,9999,0,9,0
1,97,65,14,2,0,2,47420,549,209,2024,8,5,11,56,12,5,57,19,13,2,3,1,14,7,0,0,0,0,4,9,1,70,1,4,21,1,25,3,3,31,31,1,1,1,1,11,11,3,3,10,31,1,4,2,2,2,2,4,4,263202306,1275741018,2,3,9999,9999,1,1
1,97,65,15,2,0,1,47410,99,212,2024,9,12,17,50,13,6,14,18,37,1,2,1,11,7,0,0,0,0,4,9,1,70,1,2,21,45,35,3,3,31,31,1,1,1,1,11,11,7,7,10,30,3,2,2,2,2,2,4,2,261016727,1274055376,5,3,9999,9999,1,1
1,97,101,302,2,0,1,32010,0,201,2024,7,2,10,30,12,5,41,19,26,1,1,1,14,7,0,0,0,0,3,9,1,70,5,2,21,1,35,4,51,31,41,1,0,1,0,11,0,3,0,50,10,3,3,2,0,2,0,4,2,261155543,1274155889,3,3,9999,0,1,0
1,97,101,303,2,0,1,32010,0,201,2024,5,30,17,36,12,5,37,19,17,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,1,35,1,4,61,31,0,1,0,1,0,11,0,2,0,60,0,3,0,2,0,2,0,4,2,261251530,1274159204,5,3,9999,0,1,0
1,97,101,304,2,0,1,32010,0,201,2024,8,10,17,39,12,5,59,19,10,1,1,1,14,7,0,0,0,0,3,8,1,70,5,3,1,1,1,4,61,31,0,1,0,1,0,11,0,10,0,10,0,4,0,2,0,2,0,4,2,261406101,1274115472,7,2,9999,0,1,0
1,97,101,305,2,0,2,32010,0,201,2024,8,5,8,17,12,5,57,19,13,2,1,1,1,7,9,22,9,22,11,9,30,70,5,3,21,35,45,3,3,31,31,1,1,1,1,11,11,10,10,50,80,2,3,2,2,2,2,4,2,261413283,1274129497,2,3,9999,9999,1,5
1,97,101,306,2,0,1,25470,0,201,2024,8,11,10,45,12,6,0,19,9,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,65,65,3,4,1,31,1,1,1,1,11,11,3,3,80,60,3,3,2,2,2,2,4,2,261301153,1274025986,1,1,9999,9999,9,9
1,97,101,307,2,0,1,32010,0,201,2024,8,25,12,57,12,6,6,18,56,2,1,1,14,1,0,0,0,0,3,9,1,70,5,2,21,65,35,3,35,1,31,1,0,1,0,11,11,3,3,10,30,3,3,2,0,2,0,4,2,261148790,1274124115,1,3,9999,9999,9,1
1,97,101,309,2,0,1,10290,0,201,2024,7,11,7,16,12,5,45,19,25,1,1,1,7,1,0,0,0,0,4,7,1,70,4,2,21,55,1,3,36,1,31,1,0,1,0,11,11,3,10,10,31,3,3,2,0,2,0,4,2,261311849,1274244323,5,3,9999,9999,9,5
1,97,101,310,2,0,1,10290,0,201,2024,7,8,12,11,12,5,43,19,26,1,1,1,7,7,0,0,0,0,4,9,1,70,4,2,21,35,65,3,35,31,31,1,0,1,0,11,11,3,3,30,14,3,3,2,0,2,0,2,4,261310186,1274135945,2,3,9999,9999,5,9
1,97,101,311,2,0,1,27220,0,201,2024,8,13,17,30,12,6,1,19,7,1,1,1,1,7,1,21,1,21,11,9,30,70,5,2,21,35,25,3,4,31,31,1,1,1,1,11,11,10,10,30,10,3,3,2,2,2,2,2,4,261216636,1274313818,3,3,9999,9999,5,1
1,97,101,312,2,0,2,85000,0,201,2024,7,4,2,12,22,5,42,19,26,1,1,1,1,1,9,22,9,22,15,9,30,70,5,2,21,65,1,3,35,1,31,1,0,1,0,11,11,4,4,20,10,2,1,2,0,2,0,4,2,261305414,1274006504,5,3,9999,9999,5,1
1,97,101,313,2,0,1,32010,0,201,2024,8,20,17,20,12,6,4,19,1,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,1,45,1,14,61,31,0,11,0,1,0,11,0,1,0,50,0,3,0,2,0,2,0,4,2,261254122,1274157433,3,3,9999,0,1,0
1,97,101,314,2,0,1,580,1202,201,2024,8,21,16,42,12,6,4,19,0,1,1,1,1,1,9,22,9,22,19,9,30,70,5,2,21,55,1,4,33,31,31,1,0,1,0,11,11,4,4,70,10,2,1,2,0,2,0,4,2,261305610,1274050639,4,3,9999,9999,9,5
1,97,101,316,2,0,1,33550,0,355,2024,4,5,13,35,12,6,16,18,48,3,2,2,1,7,9,22,9,22,11,3,30,70,5,4,21,1,35,4,36,31,31,1,0,1,0,11,11,10,1,10,20,3,3,2,0,2,0,4,2,263506382,1271339274,6,3,9999,9999,1,1
1,97,101,317,2,0,1,580,1190,201,2024,8,20,16,21,12,6,4,19,1,1,1,1,14,7,0,0,0,0,4,8,1,70,1,2,21,65,1,3,34,1,31,1,0,1,0,11,11,4,4,10,30,3,3,2,0,2,0,4,2,261337556,1274109812,3,3,9999,9999,9,1
1,97,101,318,2,0,1,32010,0,201,2024,7,18,10,33,12,5,48,19,23,1,1,1,1,7,1,21,0,0,15,9,30,1,4,2,1,65,75,3,61,1,0,1,0,1,0,11,0,2,0,10,0,3,0,2,0,2,0,4,2,261320503,1274105118,5,3,9999,0,9,0
1,97,101,319,2,0,1,3300,0,201,2024,8,10,19,15,21,5,59,19,10,3,1,2,12,7,0,0,0,0,5,8,1,70,1,2,21,1,55,3,3,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,4,261309908,1274150482,7,2,9999,9999,1,9
1,97,101,320,2,0,1,580,1194,201,2024,5,24,19,20,21,5,39,19,14,3,1,2,14,7,0,0,0,0,4,9,1,70,1,2,21,45,35,3,35,31,31,1,0,1,0,11,11,4,4,0,40,4,3,2,0,2,0,4,2,261326411,1274103552,6,3,9999,9999,9,9
1,97,101,321,2,0,1,580,1205,201,2024,6,7,4,22,22,5,36,19,20,1,1,1,1,1,9,22,9,22,19,9,30,70,5,2,21,55,55,4,51,31,41,1,0,1,0,11,0,4,0,50,10,3,3,2,0,2,0,4,2,261256686,1274043129,6,3,9999,0,9,0
1,97,101,322,2,0,2,10820,0,201,2024,7,28,11,15,12,5,53,19,19,2,1,2,14,1,0,0,0,0,5,8,1,70,1,2,21,45,1,3,4,31,31,1,1,1,1,11,11,3,3,50,40,3,3,2,2,2,2,4,2,261255123,1274329964,1,3,9999,9999,1,5
1,97,101,323,2,0,2,10820,0,201,2024,8,26,8,10,12,6,7,18,55,1,1,1,14,7,0,0,0,0,4,8,1,70,1,2,21,1,45,3,3,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261331058,1274302521,2,3,9999,9999,5,1
1,97,101,324,2,0,1,32010,0,201,2024,7,19,8,30,12,5,48,19,23,1,1,1,1,7,9,22,9,22,15,9,30,1,5,2,21,55,45,13,36,31,31,11,0,1,0,11,11,2,10,80,20,3,3,2,0,2,0,4,2,261350837,1274118661,6,3,9999,9999,1,1
1,97,101,325,2,0,1,3300,0,201,2024,9,11,7,55,12,6,13,18,38,3,1,2,7,7,0,0,0,0,3,9,1,70,1,2,21,25,45,4,4,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261350455,1274210926,4,3,9999,9999,1,1
1,97,101,327,2,0,1,32010,0,201,2024,8,26,13,0,12,6,7,18,55,1,1,1,1,1,9,22,9,22,19,9,30,70,5,2,21,45,35,3,3,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,261309167,1274128849,2,3,9999,9999,1,1
1,97,101,328,2,0,1,32010,0,201,2024,8,7,11,15,12,5,58,19,12,1,1,1,1,7,1,21,9,22,14,7,30,1,5,4,21,45,25,3,51,31,41,1,0,1,0,11,0,2,0,10,20,3,3,2,0,2,0,4,2,261320932,1274111620,4,3,9999,0,9,0
1,97,101,329,2,0,1,580,1208,201,2024,8,25,16,19,12,6,6,18,56,1,1,1,7,7,0,0,0,0,6,9,1,70,1,2,21,35,35,4,4,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261250519,1274035177,1,3,9999,9999,1,1
1,97,101,330,2,0,1,32010,0,201,2024,8,30,8,45,12,6,8,18,51,1,1,1,13,1,0,0,0,0,2,5,1,70,5,4,1,65,65,3,61,31,0,1,0,1,0,11,0,10,0,40,0,4,0,2,0,2,0,4,2,261250990,1274135322,6,3,9999,0,9,0
1,97,101,331,2,0,1,32010,0,201,2024,9,2,16,8,12,6,10,18,48,2,2,1,1,7,1,21,9,22,15,9,30,70,5,4,21,55,45,3,36,31,31,1,0,1,0,11,11,10,10,10,40,3,3,2,0,2,0,4,2,261402803,1274134526,2,3,9999,9999,9,5
1,97,101,332,2,0,1,32010,0,201,2024,9,9,17,30,12,6,13,18,40,3,1,2,1,1,9,22,0,0,18,9,30,70,5,2,1,75,35,3,61,1,0,1,0,1,0,11,0,3,0,10,0,4,0,2,0,2,0,4,2,261200187,1274151432,2,3,529,0,9,0
1,97,101,333,2,0,1,32010,0,201,2024,9,9,14,0,12,6,13,18,40,2,1,1,1,7,9,22,9,22,14,9,30,70,5,2,21,35,65,3,4,31,31,1,1,1,1,11,11,2,2,20,10,3,3,2,2,2,2,4,4,261419500,1274055531,2,3,9999,9999,5,9
1,97,101,334,2,0,1,5070,0,201,2024,8,1,11,57,12,5,55,19,16,1,1,1,13,7,0,0,0,0,4,6,1,70,4,2,21,55,65,4,35,31,31,1,0,1,0,11,11,4,4,20,11,3,3,2,0,2,0,4,2,261200407,1274108603,5,3,9999,9999,5,9
1,97,101,335,2,0,1,85000,0,201,2024,8,31,17,20,12,6,9,18,50,1,1,1,1,7,9,22,9,22,15,9,30,70,1,2,21,75,1,3,4,1,31,1,1,1,1,11,11,3,3,60,10,3,2,2,2,2,2,4,2,261347244,1274052903,7,3,561,9999,9,1
1,97,101,336,2,0,1,3300,0,201,2024,8,20,16,33,12,6,4,19,1,1,1,1,14,7,0,0,0,0,4,9,1,70,4,2,21,25,45,3,34,31,31,1,0,1,0,11,11,3,3,50,40,3,3,2,0,2,0,4,2,261217953,1274052270,3,3,9999,9999,1,9
1,97,101,337,2,0,1,580,1206,201,2024,9,9,19,0,21,6,13,18,40,3,1,2,14,7,0,0,0,0,6,9,1,70,1,2,21,45,25,3,4,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,4,261255037,1274040318,2,3,9999,9999,1,1
1,97,101,338,2,0,1,32010,0,201,2024,9,3,19,2,21,6,10,18,47,3,1,2,7,1,0,0,0,0,5,8,1,70,4,2,21,25,45,3,4,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,261206739,1274150215,3,3,9999,9999,1,5
1,97,101,339,2,0,2,32010,0,201,2024,9,17,18,4,13,6,16,18,31,2,1,2,1,7,9,22,9,22,15,9,30,70,5,4,21,35,65,3,3,31,31,1,1,1,1,11,11,10,10,50,80,2,3,2,2,2,2,4,2,261334244,1274157300,3,3,0,9999,0,9
1,97,101,340,2,0,1,580,1198,201,2024,3,22,20,17,22,6,31,18,42,2,1,1,1,1,9,22,0,0,19,9,30,70,5,2,1,25,35,3,61,31,0,1,0,1,0,11,0,4,0,40,0,3,0,2,0,2,0,4,2,261314390,1274057032,6,3,0,0,0,0
1,97,102,83,2,0,1,27500,0,210,2024,8,27,19,20,21,6,7,18,54,1,1,1,7,1,0,0,0,0,4,9,1,70,4,2,21,45,1,3,4,31,31,1,1,1,1,1,11,3,3,30,10,3,3,2,2,2,2,2,4,260728549,1274040379,3,3,9999,9999,1,1
1,97,102,84,2,0,1,10770,0,362,2024,8,28,17,50,12,6,8,18,53,2,1,1,13,7,0,0,0,0,4,3,1,70,4,2,21,35,35,4,35,31,31,1,0,1,0,11,11,3,3,10,40,3,3,2,0,2,0,4,2,260918460,1274306735,4,3,9999,9999,1,1
1,97,102,85,2,0,1,33620,0,362,2024,8,28,10,19,12,6,8,18,53,1,3,1,14,7,0,0,0,0,3,9,1,70,4,2,21,1,45,4,4,31,31,1,1,1,1,11,11,3,3,10,13,2,2,1,1,2,2,4,2,260938351,1274216484,4,3,9999,9999,1,1
1,97,102,86,2,0,2,3310,85,210,2024,8,26,16,0,12,6,7,18,55,3,1,2,12,7,0,0,0,0,3,8,1,70,1,2,21,65,65,4,14,31,31,1,11,1,1,11,11,5,5,10,31,2,3,2,2,2,2,4,2,260845179,1273938221,2,3,9999,9999,9,9
1,97,102,87,2,0,1,27560,0,210,2024,8,26,13,30,12,6,7,18,55,1,1,1,14,7,0,0,0,0,4,9,1,70,4,2,21,35,65,4,14,31,31,1,11,1,1,11,11,3,3,70,50,3,3,2,2,2,2,2,4,260830538,1274019949,2,3,9999,9999,1,9
1,97,102,88,2,0,1,10070,0,210,2024,8,28,14,41,12,6,8,18,53,1,2,1,14,7,0,0,0,0,3,9,1,70,4,2,41,55,0,3,76,1,0,1,0,1,0,11,0,3,0,0,0,4,0,2,0,2,0,4,0,260856789,1274131013,4,3,9999,0,9,0
1,97,102,89,2,0,1,3310,124,210,2024,9,2,7,10,12,6,10,18,48,1,1,1,14,1,0,0,0,0,4,9,1,70,1,2,21,55,45,4,14,31,31,1,11,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,260709347,1274005927,2,3,9999,9999,9,1
1,97,102,90,2,0,1,27560,0,210,2024,8,29,20,30,22,6,8,18,52,1,1,1,1,7,9,21,9,22,14,9,30,70,5,2,21,55,35,14,34,31,31,11,0,2,0,11,11,3,3,60,14,3,2,2,0,2,0,4,2,260821394,1274016266,5,3,9999,9999,9,5
1,97,102,91,2,0,1,10820,0,210,2024,9,3,17,9,12,6,10,18,47,3,2,2,14,7,0,0,0,0,3,9,1,70,1,2,21,1,45,4,4,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,260907880,1274131189,3,3,9999,9999,1,1
1,97,102,92,2,0,1,10820,0,210,2024,8,20,8,48,12,6,4,19,1,1,2,1,14,7,0,0,0,0,5,8,1,70,1,2,21,45,55,13,4,31,31,11,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,260907099,1274036970,3,3,9999,9999,9,1
1,97,102,93,2,0,1,32100,0,210,2024,9,13,8,25,12,6,14,18,36,3,2,2,1,7,9,22,9,22,14,4,30,70,5,2,21,55,35,3,4,31,31,1,1,1,1,11,1,3,3,10,30,2,3,2,2,2,2,4,2,260622342,1273952841,6,3,9999,9999,9,1
1,97,102,94,2,0,1,32100,0,210,2024,6,30,23,5,22,5,40,19,26,1,1,1,1,7,9,22,0,0,14,9,30,70,5,2,21,1,0,4,0,31,0,1,0,1,0,11,0,3,0,50,0,2,0,2,0,2,0,2,0,260857829,1274012724,1,3,9999,0,1,0
1,97,102,95,2,0,1,3310,260,362,2024,9,2,11,55,12,6,10,18,48,1,2,1,1,7,9,22,9,22,14,8,30,70,4,2,21,75,45,4,35,31,31,1,0,1,0,1,1,10,3,55,14,3,2,2,0,2,0,4,2,260739914,1274502880,2,3,395,9999,9,9
1,97,102,96,2,0,4,33620,0,362,2024,9,21,17,5,12,6,17,18,27,1,2,1,14,7,0,0,0,0,3,7,1,70,4,2,21,45,35,3,3,31,31,1,1,1,1,11,11,3,3,10,85,2,2,2,2,2,2,4,2,260942430,1274245047,7,3,9999,9999,1,9
1,97,103,150,2,0,1,3290,656,348,2024,8,16,9,50,12,6,2,19,5,1,2,1,1,7,9,22,9,22,15,8,30,70,1,2,21,75,45,3,36,31,31,1,0,1,0,11,11,3,10,70,10,3,3,2,0,2,0,4,2,261242091,1274527090,6,3,22,9999,9,9
1,97,103,151,2,0,2,33500,0,350,2024,8,20,10,58,12,6,4,19,1,1,1,1,1,7,9,22,9,22,15,9,30,70,4,2,21,25,25,3,4,31,31,1,1,1,1,11,11,10,10,80,50,3,2,2,1,2,2,4,2,261117801,1274237710,3,3,9999,9999,1,1
1,97,103,153,2,0,1,33640,0,215,2024,8,26,7,20,12,6,7,18,55,1,1,1,1,7,9,22,9,22,14,8,30,70,5,4,21,35,25,4,4,31,31,1,1,1,1,11,11,10,10,50,10,3,3,2,2,2,2,4,2,261014149,1274437154,2,3,9999,9999,1,1
1,97,103,154,2,0,2,5070,0,350,2024,8,23,18,15,13,6,5,18,58,1,2,1,14,7,0,0,0,0,5,9,1,70,1,2,21,45,35,3,3,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261041491,1274334414,6,3,9999,9999,9,1
1,97,103,155,2,0,1,5070,0,350,2024,9,3,9,28,12,6,10,18,47,2,2,1,1,7,9,22,9,22,15,9,30,70,4,2,21,45,45,3,4,31,31,1,1,1,1,11,11,10,10,10,30,3,3,2,2,2,2,4,2,261024280,1274338960,3,3,9999,9999,1,5
1,97,103,156,2,0,1,10860,0,215,2024,9,5,5,53,23,6,11,18,45,2,3,2,13,7,0,0,0,0,3,6,1,70,4,2,41,25,0,14,75,31,0,11,0,2,0,11,0,3,0,84,0,2,0,2,0,2,0,4,0,261021518,1274509788,5,3,9999,0,9,0
1,97,103,157,2,0,1,99000,0,215,2024,9,3,10,48,12,6,10,18,47,1,1,1,0,7,0,0,0,0,0,0,20,70,0,2,21,75,25,3,14,31,31,1,11,1,1,11,11,10,10,80,60,3,3,2,2,2,2,4,2,261026429,1274447501,3,3,1028,9999,9,1
1,97,103,158,2,0,1,5070,0,350,2024,9,5,16,20,12,6,11,18,45,1,1,1,14,7,0,0,0,0,5,9,1,70,1,2,21,1,25,4,4,31,31,1,1,1,1,11,11,4,4,40,60,3,3,2,2,2,2,4,2,261123640,1274259346,5,3,9999,9999,1,1
1,97,103,159,2,0,1,99000,0,215,2024,9,15,17,41,13,6,15,18,34,1,3,1,0,7,0,0,0,0,0,0,20,70,0,4,1,35,35,4,61,31,0,1,0,1,0,11,0,10,0,60,0,4,0,2,0,2,0,4,2,260920984,1274710910,1,2,9999,0,1,0
